Epoch,loss,mse,val_loss,val_mse
0,0.49775,0.06846,3.31153,0.11585
1,0.45601,0.05247,0.70533,0.14512
2,0.43978,0.04636,0.60644,0.08066
3,0.42665,0.04221,0.75715,0.12382
4,0.40981,0.03655,0.44812,0.04059
5,0.40039,0.03354,0.99286,0.19038
6,0.39213,0.0318,0.45168,0.04235
7,0.37786,0.02703,0.43158,0.03919
8,0.36577,0.02407,0.38502,0.02469
9,0.36314,0.02391,0.39257,0.02464
10,0.3619,0.02321,0.36802,0.01744
11,0.35423,0.02045,0.38705,0.02391
12,0.3455,0.01822,0.3578,0.01535
13,0.34051,0.01722,0.3698,0.01964
14,0.35155,0.02007,0.36444,0.01616
15,0.34008,0.01678,0.3505,0.01306
16,0.33471,0.01554,0.35683,0.01468
17,0.32929,0.014,0.35189,0.01429
18,0.33287,0.01517,0.37408,0.02168
19,0.32748,0.01353,0.34774,0.01246
20,0.32187,0.01193,0.35056,0.01377
21,0.32201,0.01218,0.35478,0.01361
22,0.32247,0.01193,0.3494,0.0127
23,0.32327,0.01207,0.34824,0.01231
24,0.32331,0.01206,0.39128,0.02652
25,0.32027,0.01164,0.35377,0.01439
26,0.31476,0.00991,0.34491,0.01132
27,0.31418,0.00975,0.35193,0.01345
28,0.30879,0.00793,0.34108,0.01122
29,0.30562,0.00742,0.35164,0.01111
30,0.3043,0.00732,0.34015,0.01041
31,0.30362,0.00718,0.35181,0.01255
32,0.30048,0.00612,0.34264,0.01051
33,0.29767,0.0054,0.35973,0.01301
34,0.33603,0.01476,0.64639,0.05898
35,0.3299,0.01413,0.36796,0.01948
36,0.31937,0.01151,0.34342,0.01255
37,0.30952,0.00849,0.34028,0.01081
38,0.30464,0.0073,0.34496,0.01244
39,0.30041,0.00585,0.34394,0.01222
40,0.30168,0.00619,0.3464,0.01164
41,0.30274,0.00681,0.33882,0.00995
42,0.29852,0.00565,0.34497,0.01032
43,0.29495,0.00465,0.33812,0.00963
44,0.29369,0.0042,0.34101,0.01035
45,0.29258,0.00394,0.34103,0.0098
46,0.29309,0.00417,0.34412,0.01056
47,0.2919,0.00377,0.35095,0.01036
48,0.29009,0.00334,0.35321,0.01283
49,0.33638,0.01382,2.93148,0.11238
50,0.35125,0.01859,0.43726,0.03948
51,0.32357,0.01179,0.35682,0.01507
52,0.31791,0.01093,0.35495,0.0152
53,0.30518,0.00706,0.34736,0.0123
54,0.30098,0.006,0.41271,0.03766
55,0.30105,0.00595,0.34715,0.01076
56,0.29926,0.00556,0.33958,0.0093
57,0.29505,0.00442,0.36514,0.01315
58,0.29236,0.00384,0.34708,0.01107
59,0.29046,0.00325,0.35044,0.01185
60,0.29031,0.00322,0.35122,0.0119
61,0.28966,0.00308,0.3406,0.00941
62,0.28869,0.00277,0.34906,0.01115
63,0.28829,0.00281,0.34397,0.01027
64,0.28915,0.00287,0.51042,0.02033
65,0.30236,0.00679,0.34898,0.01138
66,0.293,0.0041,0.38272,0.01407
67,0.2923,0.00398,0.33932,0.00945
68,0.28821,0.00272,0.34553,0.01008
69,0.28711,0.00237,0.34731,0.01033
70,0.28708,0.00245,0.35394,0.01136
71,0.28595,0.00207,0.3478,0.01098
72,0.28528,0.00187,0.35774,0.01125
73,0.28639,0.00207,0.36853,0.01472
