Epoch,loss,mse,val_loss,val_mse
0,0.49931,0.07237,1.85577,0.10131
1,0.4277,0.04447,0.89804,0.10734
2,0.39884,0.03552,0.93714,0.16637
3,0.37362,0.02805,0.49112,0.07363
4,0.35229,0.02203,0.38362,0.03318
5,0.35601,0.02281,0.40936,0.03867
6,0.33728,0.01771,0.36776,0.02745
7,0.34323,0.0189,0.42271,0.04408
8,0.34576,0.0196,0.35812,0.02011
9,0.33021,0.01503,0.33839,0.017
10,0.32523,0.01376,0.34099,0.01759
11,0.32307,0.01303,0.35959,0.0147
12,0.32177,0.01282,0.33118,0.0166
13,0.31514,0.01099,0.32616,0.0147
14,0.32047,0.01205,0.35564,0.02383
15,0.31201,0.00997,0.31833,0.01261
16,0.30805,0.00903,0.31581,0.01122
17,0.30565,0.00841,0.31587,0.0122
18,0.30248,0.00753,0.33497,0.01284
19,0.30724,0.00888,0.3165,0.01051
20,0.29938,0.00673,0.31972,0.01136
21,0.30181,0.00746,0.30969,0.01075
22,0.29869,0.00654,0.31644,0.01135
23,0.29649,0.00594,0.30411,0.00927
24,0.2939,0.00519,0.31269,0.01055
25,0.29586,0.00574,0.31034,0.01119
26,0.30096,0.00695,0.35946,0.01406
27,0.29905,0.00667,0.31405,0.01001
28,0.29399,0.00528,0.31574,0.0126
29,0.29357,0.00522,0.31227,0.01209
30,0.29153,0.00456,0.3051,0.00952
31,0.29046,0.00433,0.31531,0.01003
32,0.28956,0.0042,0.30049,0.00785
33,0.28847,0.00384,0.31034,0.00969
34,0.28748,0.00357,0.30965,0.00889
35,0.28653,0.00327,0.30731,0.00915
36,0.28741,0.00357,0.32658,0.011
37,0.2916,0.00476,0.56753,0.0987
38,0.30312,0.00744,0.34083,0.02027
39,0.29183,0.0047,0.35972,0.01115
40,0.30443,0.00794,0.32753,0.0146
41,0.29108,0.00449,0.30765,0.01006
42,0.28892,0.00397,0.3072,0.0087
43,0.29034,0.00435,0.31633,0.01121
44,0.28794,0.00368,0.3089,0.00933
45,0.28571,0.00302,0.31301,0.00995
46,0.28463,0.00272,0.31561,0.00892
47,0.28368,0.00246,0.32003,0.0093
48,0.28339,0.00239,0.31802,0.00904
49,0.28334,0.00232,0.31159,0.00815
50,0.28351,0.00241,0.31902,0.0093
51,0.28589,0.00317,0.32202,0.01295
52,0.28398,0.00256,0.34154,0.01031
53,0.28328,0.0023,0.33199,0.00935
54,0.28393,0.00244,0.32083,0.00924
55,0.28345,0.00233,0.32232,0.00895
56,0.28184,0.00191,0.31942,0.00885
57,0.28134,0.00173,0.3105,0.00801
58,0.28106,0.00166,0.32316,0.00928
59,0.28068,0.00152,0.31343,0.00811
60,0.28055,0.00147,0.31727,0.00882
61,0.28091,0.0016,0.31694,0.00823
62,0.28012,0.00136,0.31926,0.0084
